fold,query_id,base_rank,fine_tuned_rank,delta_rank,sorted_query_index
5,2823,115,21,94,1083
2,1047,102,8,94,1084
2,175,102,8,94,1085
5,410,109,15,94,1086
5,467,172,78,94,1087
5,1994,109,15,94,1088
5,183,135,41,94,1089
5,1239,115,21,94,1090
5,1714,103,10,93,1091
3,2514,98,5,93,1092
5,130,103,10,93,1093
3,614,98,5,93,1094
3,561,103,10,93,1095
3,2461,103,10,93,1096
5,1691,94,1,93,1097
5,107,94,1,93,1098
3,3228,94,2,92,1099
3,2055,197,105,92,1100
3,1328,94,2,92,1101
3,155,197,105,92,1102
1,1795,113,21,92,1103
1,695,113,21,92,1104
3,1605,195,104,91,1105
5,1689,92,1,91,1106
5,105,92,1,91,1107
3,1826,123,32,91,1108
3,3505,195,104,91,1109
3,3726,123,32,91,1110
2,1063,109,19,90,1111
2,191,109,19,90,1112
5,1060,104,15,89,1113
1,283,90,1,89,1114
1,162,152,63,89,1115
1,1262,152,63,89,1116
1,1383,90,1,89,1117
5,2644,104,15,89,1118
1,1405,95,7,88,1119
1,305,95,7,88,1120
3,2515,104,16,88,1121
4,1083,93,5,88,1122
3,615,104,16,88,1123
4,279,93,5,88,1124
3,1583,89,2,87,1125
2,1563,93,6,87,1126
3,3065,89,2,87,1127
5,340,89,2,87,1128
3,3483,89,2,87,1129
5,787,100,13,87,1130
5,1924,89,2,87,1131
5,2371,100,13,87,1132
2,691,93,6,87,1133
3,1165,89,2,87,1134
5,1425,96,10,86,1135
4,884,194,108,86,1136
3,3076,90,4,86,1137
5,3009,96,10,86,1138
4,80,194,108,86,1139
3,1228,101,15,86,1140
3,1176,90,4,86,1141
3,3159,91,5,86,1142
3,3128,101,15,86,1143
5,449,115,29,86,1144
5,493,94,8,86,1145
3,1259,91,5,86,1146
5,2033,115,29,86,1147
5,2077,94,8,86,1148
3,2885,98,13,85,1149
2,1070,92,7,85,1150
2,166,88,3,85,1151
3,985,98,13,85,1152
1,1298,92,7,85,1153
1,198,92,7,85,1154
2,1038,88,3,85,1155
2,198,92,7,85,1156
3,2697,92,8,84,1157
3,3045,97,13,84,1158
2,197,117,33,84,1159
3,1145,97,13,84,1160
3,797,92,8,84,1161
4,97,97,13,84,1162
2,1069,117,33,84,1163
3,1168,94,10,84,1164
4,901,97,13,84,1165
3,3068,94,10,84,1166
5,2024,89,6,83,1167
5,850,85,2,83,1168
5,440,89,6,83,1169
2,50,84,1,83,1170
5,2434,85,2,83,1171
2,922,84,1,83,1172
1,813,89,7,82,1173
1,98,170,88,82,1174
1,1198,170,88,82,1175
3,905,93,11,82,1176
1,1913,89,7,82,1177
3,2805,93,11,82,1178
1,2149,98,17,81,1179
3,1901,92,11,81,1180
5,1250,84,3,81,1181
2,1431,86,5,81,1182
5,1108,90,9,81,1183
3,1863,82,1,81,1184
3,703,82,1,81,1185
5,2324,185,104,81,1186
1,1049,98,17,81,1187
5,2996,101,20,81,1188
5,2834,84,3,81,1189
1,1385,90,9,81,1190
3,3763,82,1,81,1191
5,740,185,104,81,1192
5,1412,101,20,81,1193
3,1,92,11,81,1194
3,1344,89,8,81,1195
3,3244,89,8,81,1196
5,2692,90,9,81,1197
1,285,90,9,81,1198
3,2603,82,1,81,1199
2,559,86,5,81,1200
5,1109,151,71,80,1201
4,1145,91,11,80,1202
2,1375,82,2,80,1203
5,1808,89,9,80,1204
5,224,89,9,80,1205
4,1191,83,3,80,1206
4,341,91,11,80,1207
5,595,102,22,80,1208
5,2179,102,22,80,1209
5,2709,82,2,80,1210
5,2693,151,71,80,1211
5,2115,85,5,80,1212
4,387,83,3,80,1213
5,1125,82,2,80,1214
5,531,85,5,80,1215
2,503,82,2,80,1216
2,43,93,14,79,1217
5,445,87,8,79,1218
3,282,84,5,79,1219
3,2080,125,46,79,1220
5,732,93,14,79,1221
3,2182,84,5,79,1222
5,1126,82,3,79,1223
5,3115,89,10,79,1224
2,915,93,14,79,1225
3,677,80,1,79,1226
5,2710,82,3,79,1227
3,180,125,46,79,1228
5,2316,93,14,79,1229
3,2577,80,1,79,1230
5,2029,87,8,79,1231
5,1531,89,10,79,1232
3,2327,80,2,78,1233
3,427,80,2,78,1234
1,1191,134,56,78,1235
3,50,105,27,78,1236
3,1950,105,27,78,1237
1,91,134,56,78,1238
3,2563,81,4,77,1239
3,2075,151,74,77,1240
3,1749,159,82,77,1241
3,663,81,4,77,1242
3,175,151,74,77,1243
3,1067,82,5,77,1244
3,3649,159,82,77,1245
3,2967,82,5,77,1246
3,2700,127,52,75,1247
1,379,88,13,75,1248
3,3359,78,3,75,1249
3,800,127,52,75,1250
1,1479,88,13,75,1251
3,1459,78,3,75,1252
1,1427,76,1,75,1253
1,327,76,1,75,1254
1,147,76,2,74,1255
4,62,78,4,74,1256
3,1885,118,44,74,1257
3,3785,118,44,74,1258
3,1545,77,3,74,1259
5,2595,76,2,74,1260
5,2659,117,43,74,1261
3,2378,130,56,74,1262
5,1075,117,43,74,1263
5,1011,76,2,74,1264
5,278,94,20,74,1265
5,1862,94,20,74,1266
3,3445,77,3,74,1267
3,478,130,56,74,1268
1,1247,76,2,74,1269
4,866,78,4,74,1270
3,934,119,46,73,1271
5,301,120,47,73,1272
1,1568,84,11,73,1273
3,1265,77,4,73,1274
2,1045,76,3,73,1275
3,1159,89,16,73,1276
3,2834,119,46,73,1277
3,3165,77,4,73,1278
5,529,79,6,73,1279
2,173,76,3,73,1280
3,3059,89,16,73,1281
1,468,84,11,73,1282
5,1885,120,47,73,1283
5,2113,79,6,73,1284
3,3471,83,11,72,1285
3,2803,76,4,72,1286
1,1531,76,4,72,1287
4,275,77,5,72,1288
3,3738,94,22,72,1289
5,1614,144,72,72,1290
3,2923,83,11,72,1291
4,1079,77,5,72,1292
1,1983,111,39,72,1293
3,2410,111,39,72,1294
3,3425,93,21,72,1295
5,1120,75,3,72,1296
3,3486,74,2,72,1297
1,431,76,4,72,1298
1,1875,104,32,72,1299
5,2014,73,1,72,1300
3,2434,81,9,72,1301
3,510,111,39,72,1302
5,30,144,72,72,1303
3,1571,83,11,72,1304
3,1525,93,21,72,1305
3,1586,74,2,72,1306
3,1838,94,22,72,1307
3,534,81,9,72,1308
5,2704,75,3,72,1309
3,1023,83,11,72,1310
3,903,76,4,72,1311
1,883,111,39,72,1312
5,430,73,1,72,1313
1,775,104,32,72,1314
3,597,91,20,71,1315
3,3680,132,61,71,1316
3,682,108,37,71,1317
1,1161,101,30,71,1318
3,2032,73,2,71,1319
5,1995,75,4,71,1320
3,2582,108,37,71,1321
2,908,74,3,71,1322
3,1780,132,61,71,1323
5,411,75,4,71,1324
3,132,73,2,71,1325
3,2497,91,20,71,1326
5,124,72,1,71,1327
1,61,101,30,71,1328
3,2411,126,55,71,1329
5,1708,72,1,71,1330
3,511,126,55,71,1331
2,36,74,3,71,1332
3,2612,140,70,70,1333
3,3235,93,23,70,1334
3,2190,77,7,70,1335
3,712,140,70,70,1336
3,931,74,4,70,1337
2,1479,75,5,70,1338
2,607,75,5,70,1339
3,2831,74,4,70,1340
3,290,77,7,70,1341
3,1335,93,23,70,1342
5,1435,77,8,69,1343
5,1738,70,1,69,1344
5,3005,74,5,69,1345
4,1223,71,2,69,1346
5,3019,77,8,69,1347
5,1421,74,5,69,1348
3,2135,75,6,69,1349
4,419,71,2,69,1350
3,235,75,6,69,1351
5,154,70,1,69,1352
5,68,74,6,68,1353
2,1093,80,12,68,1354
3,2501,84,16,68,1355
3,601,84,16,68,1356
1,2169,69,1,68,1357
1,1069,69,1,68,1358
2,221,80,12,68,1359
5,1652,74,6,68,1360
3,1849,185,117,68,1361
3,3749,185,117,68,1362
5,3130,120,53,67,1363
1,1436,69,2,67,1364
5,1427,74,7,67,1365
5,3011,74,7,67,1366
3,3713,81,14,67,1367
3,1813,81,14,67,1368
3,233,74,7,67,1369
1,336,69,2,67,1370
3,2133,74,7,67,1371
5,1546,120,53,67,1372
2,106,78,11,67,1373
2,978,78,11,67,1374
3,494,70,4,66,1375
3,3741,67,1,66,1376
3,2394,70,4,66,1377
3,1626,70,4,66,1378
3,3001,73,7,66,1379
5,1001,88,22,66,1380
3,1068,79,13,66,1381
3,1347,73,7,66,1382
1,1377,75,9,66,1383
4,67,79,13,66,1384
5,2585,88,22,66,1385
3,1101,73,7,66,1386
1,277,75,9,66,1387
3,3526,70,4,66,1388
3,1841,67,1,66,1389
3,3247,73,7,66,1390
4,871,79,13,66,1391
3,3095,70,4,66,1392
3,2968,79,13,66,1393
3,1195,70,4,66,1394
5,773,77,12,65,1395
5,1285,68,3,65,1396
1,1099,77,12,65,1397
3,3143,66,1,65,1398
1,1629,66,1,65,1399
1,1532,67,2,65,1400
1,432,67,2,65,1401
2,32,66,1,65,1402
2,904,66,1,65,1403
1,2199,77,12,65,1404
5,2869,68,3,65,1405
3,1243,66,1,65,1406
5,2357,77,12,65,1407
1,529,66,1,65,1408
3,1150,212,148,64,1409
3,3050,212,148,64,1410
1,261,71,7,64,1411
3,3584,65,1,64,1412
1,1361,71,7,64,1413
2,82,66,2,64,1414
3,1035,67,3,64,1415
2,954,66,2,64,1416
3,1684,65,1,64,1417
3,2935,67,3,64,1418
3,3129,69,6,63,1419
3,1868,67,4,63,1420
3,1639,78,15,63,1421
1,2027,69,6,63,1422
1,927,69,6,63,1423
3,3539,78,15,63,1424
3,3768,67,4,63,1425
5,969,70,7,63,1426
5,2553,70,7,63,1427
3,1229,69,6,63,1428
5,1687,67,5,62,1429
4,982,64,2,62,1430
3,297,65,3,62,1431
3,3675,180,118,62,1432
2,1743,64,2,62,1433
3,1775,180,118,62,1434
1,967,67,5,62,1435
1,2067,67,5,62,1436
3,2197,65,3,62,1437
2,871,64,2,62,1438
5,103,67,5,62,1439
4,178,64,2,62,1440
3,795,81,20,61,1441
5,2821,66,5,61,1442
5,2879,407,346,61,1443
5,1119,71,10,61,1444
3,3282,63,2,61,1445
3,1382,63,2,61,1446
5,1295,407,346,61,1447
5,1237,66,5,61,1448
5,2703,71,10,61,1449
3,1523,69,8,61,1450
3,2695,81,20,61,1451
3,3423,69,8,61,1452
3,3375,74,14,60,1453
1,2153,62,2,60,1454
1,1970,82,22,60,1455
1,870,82,22,60,1456
1,1053,62,2,60,1457
3,1475,74,14,60,1458
5,37,91,32,59,1459
1,1897,67,8,59,1460
3,322,81,22,59,1461
1,689,133,74,59,1462
3,3771,81,22,59,1463
1,797,67,8,59,1464
5,2309,60,1,59,1465
5,1616,71,12,59,1466
1,1512,71,12,59,1467
1,412,71,12,59,1468
2,1281,67,8,59,1469
5,725,60,1,59,1470
3,2222,81,22,59,1471
5,32,71,12,59,1472
5,1621,91,32,59,1473
3,1871,81,22,59,1474
1,1789,133,74,59,1475
2,409,67,8,59,1476
5,2067,102,44,58,1477
5,1854,122,64,58,1478
4,1190,74,16,58,1479
5,2497,63,5,58,1480
1,322,67,9,58,1481
5,2529,60,2,58,1482
5,913,63,5,58,1483
5,270,122,64,58,1484
5,945,60,2,58,1485
5,483,102,44,58,1486
1,1422,67,9,58,1487
4,386,74,16,58,1488
3,1453,70,13,57,1489
1,23,61,4,57,1490
2,223,69,12,57,1491
2,787,69,12,57,1492
1,7,58,1,57,1493
1,1123,61,4,57,1494
2,1659,69,12,57,1495
3,1933,58,1,57,1496
2,1095,69,12,57,1497
1,1107,58,1,57,1498
3,3353,70,13,57,1499
3,33,58,1,57,1500
1,796,62,6,56,1501
3,3712,138,82,56,1502
5,1864,61,5,56,1503
4,1493,125,69,56,1504
4,689,125,69,56,1505
3,1252,64,8,56,1506
3,1230,58,2,56,1507
3,700,57,1,56,1508
5,466,64,8,56,1509
4,200,75,19,56,1510
5,2050,64,8,56,1511
1,1896,62,6,56,1512
5,280,61,5,56,1513
3,3152,64,8,56,1514
4,1004,75,19,56,1515
3,1812,138,82,56,1516
3,2600,57,1,56,1517
3,3130,58,2,56,1518
3,679,59,4,55,1519
3,3407,57,2,55,1520
2,142,58,3,55,1521
5,2383,57,2,55,1522
3,1507,57,2,55,1523
2,1014,58,3,55,1524
2,483,58,3,55,1525
5,426,56,1,55,1526
3,1772,63,8,55,1527
3,2579,59,4,55,1528
3,3672,63,8,55,1529
2,1355,58,3,55,1530
5,799,57,2,55,1531
5,2010,56,1,55,1532
2,651,154,100,54,1533
5,279,114,60,54,1534
5,1209,76,22,54,1535
2,912,59,5,54,1536
5,1733,58,4,54,1537
5,149,58,4,54,1538
2,1523,154,100,54,1539
2,40,59,5,54,1540
5,2793,76,22,54,1541
4,733,59,5,54,1542
5,1863,114,60,54,1543
1,1283,107,53,54,1544
1,183,107,53,54,1545
3,2138,94,40,54,1546
4,1537,59,5,54,1547
2,551,62,8,54,1548
3,238,94,40,54,1549
2,1423,62,8,54,1550
3,3022,62,9,53,1551
5,791,79,26,53,1552
5,138,64,11,53,1553
5,3047,62,9,53,1554
5,2384,67,14,53,1555
5,2375,79,26,53,1556
3,1122,62,9,53,1557
5,800,67,14,53,1558
5,3071,127,74,53,1559
5,1463,62,9,53,1560
3,3154,61,8,53,1561
5,1722,64,11,53,1562
3,1254,61,8,53,1563
2,233,59,6,53,1564
2,1105,59,6,53,1565
5,1487,127,74,53,1566
5,639,58,6,52,1567
3,656,69,17,52,1568
1,1299,53,1,52,1569
3,3792,61,9,52,1570
3,2996,60,8,52,1571
2,930,71,19,52,1572
5,2223,58,6,52,1573
3,766,68,16,52,1574
1,199,53,1,52,1575
2,263,68,16,52,1576
3,3385,54,2,52,1577
2,1135,68,16,52,1578
2,1,54,2,52,1579
3,2556,69,17,52,1580
1,1676,59,7,52,1581
3,2666,68,16,52,1582
3,1096,60,8,52,1583
3,1485,54,2,52,1584
4,947,144,92,52,1585
4,143,144,92,52,1586
1,576,59,7,52,1587
2,58,71,19,52,1588
2,873,54,2,52,1589
3,1892,61,9,52,1590
5,1686,76,25,51,1591
3,3230,96,45,51,1592
3,1330,96,45,51,1593
5,2219,70,19,51,1594
1,1079,55,4,51,1595
4,1101,57,6,51,1596
4,316,52,1,51,1597
5,635,70,19,51,1598
2,1622,56,5,51,1599
5,102,76,25,51,1600
2,750,56,5,51,1601
1,2179,55,4,51,1602
1,2145,52,1,51,1603
4,297,57,6,51,1604
1,1045,52,1,51,1605
4,1120,52,1,51,1606
1,1596,80,30,50,1607
3,723,55,5,50,1608
5,807,62,12,50,1609
4,464,55,5,50,1610
3,1549,78,28,50,1611
3,99,62,12,50,1612
3,1690,88,38,50,1613
1,496,80,30,50,1614
4,1268,55,5,50,1615
5,2107,52,2,50,1616
3,3590,88,38,50,1617
4,30,51,1,50,1618
5,2391,62,12,50,1619
3,1999,62,12,50,1620
4,1487,67,17,50,1621
1,1959,52,2,50,1622
1,859,52,2,50,1623
4,683,67,17,50,1624
3,2623,55,5,50,1625
3,3449,78,28,50,1626
4,834,51,1,50,1627
5,523,52,2,50,1628
5,2983,52,3,49,1629
5,1399,52,3,49,1630
1,697,66,17,49,1631
4,1572,53,4,49,1632
4,768,53,4,49,1633
3,3310,60,11,49,1634
3,1410,60,11,49,1635
3,3791,55,6,49,1636
1,435,71,22,49,1637
1,1797,66,17,49,1638
3,1891,55,6,49,1639
1,1535,71,22,49,1640
3,359,56,8,48,1641
4,1379,59,11,48,1642
3,2732,73,25,48,1643
2,312,53,5,48,1644
3,2259,56,8,48,1645
3,832,73,25,48,1646
3,3473,63,15,48,1647
1,2146,55,7,48,1648
2,1184,53,5,48,1649
4,575,59,11,48,1650
1,1046,55,7,48,1651
3,1573,63,15,48,1652
3,3417,49,2,47,1653
5,2827,49,2,47,1654
3,657,101,54,47,1655
3,995,49,2,47,1656
5,2381,48,1,47,1657
5,2178,54,7,47,1658
5,576,52,5,47,1659
3,1517,49,2,47,1660
5,2769,49,2,47,1661
5,1185,49,2,47,1662
2,222,54,7,47,1663
5,797,48,1,47,1664
5,2160,52,5,47,1665
3,2557,101,54,47,1666
2,1094,54,7,47,1667
5,3091,109,62,47,1668
5,1243,49,2,47,1669
3,2895,49,2,47,1670
2,1319,48,1,47,1671
5,1507,109,62,47,1672
3,2366,75,28,47,1673
2,447,48,1,47,1674
5,594,54,7,47,1675
3,466,75,28,47,1676
1,2006,54,8,46,1677
1,2144,47,1,46,1678
1,969,50,4,46,1679
1,906,54,8,46,1680
1,1857,61,15,46,1681
1,2069,50,4,46,1682
5,3166,491,445,46,1683
1,1044,47,1,46,1684
5,1582,491,445,46,1685
2,506,47,1,46,1686
1,757,61,15,46,1687
2,1378,47,1,46,1688
4,740,81,35,46,1689
4,1544,81,35,46,1690
5,273,67,22,45,1691
5,1080,66,21,45,1692
5,2999,50,5,45,1693
3,202,64,19,45,1694
1,832,52,7,45,1695
4,788,71,26,45,1696
1,1723,51,6,45,1697
1,623,51,6,45,1698
1,1932,52,7,45,1699
5,1415,50,5,45,1700
4,1592,71,26,45,1701
2,1510,46,1,45,1702
5,1857,67,22,45,1703
5,2664,66,21,45,1704
3,2102,64,19,45,1705
2,638,46,1,45,1706
5,35,89,45,44,1707
1,1971,68,24,44,1708
3,1345,48,4,44,1709
3,2759,47,3,44,1710
5,1619,89,45,44,1711
3,1273,51,7,44,1712
3,859,47,3,44,1713
3,3245,48,4,44,1714
3,3173,51,7,44,1715
1,871,68,24,44,1716
4,1463,108,65,43,1717
5,2055,68,25,43,1718
2,305,52,9,43,1719
2,1177,52,9,43,1720
5,342,50,7,43,1721
3,983,91,48,43,1722
4,324,60,17,43,1723
1,1429,44,1,43,1724
3,1179,45,2,43,1725
4,795,47,4,43,1726
3,2883,91,48,43,1727
5,1926,50,7,43,1728
1,329,44,1,43,1729
5,2957,48,5,43,1730
1,625,51,8,43,1731
5,471,68,25,43,1732
4,1599,47,4,43,1733
1,1975,57,14,43,1734
5,1373,48,5,43,1735
4,1128,60,17,43,1736
5,492,57,14,43,1737
1,1725,51,8,43,1738
3,3079,45,2,43,1739
3,497,50,7,43,1740
1,875,57,14,43,1741
4,659,108,65,43,1742
3,2397,50,7,43,1743
5,2076,57,14,43,1744
2,1168,44,2,42,1745
3,2898,50,8,42,1746
1,217,49,7,42,1747
5,2123,48,6,42,1748
3,998,50,8,42,1749
5,664,44,2,42,1750
5,1909,46,4,42,1751
5,2144,43,1,42,1752
1,1317,49,7,42,1753
2,1624,88,46,42,1754
5,2248,44,2,42,1755
2,752,88,46,42,1756
2,296,44,2,42,1757
5,560,43,1,42,1758
5,325,46,4,42,1759
5,539,48,6,42,1760
1,1885,50,9,41,1761
1,1210,44,3,41,1762
3,3589,48,7,41,1763
4,515,84,43,41,1764
3,2199,42,1,41,1765
2,542,42,1,41,1766
3,999,45,4,41,1767
3,2535,64,23,41,1768
1,110,44,3,41,1769
3,1001,56,15,41,1770
3,635,64,23,41,1771
3,123,48,7,41,1772
4,1319,84,43,41,1773
2,1414,42,1,41,1774
3,1855,68,27,41,1775
1,1730,59,18,41,1776
3,3755,68,27,41,1777
3,2023,48,7,41,1778
3,2899,45,4,41,1779
3,3043,45,4,41,1780
1,630,59,18,41,1781
4,417,55,14,41,1782
4,1221,55,14,41,1783
3,299,42,1,41,1784
3,1143,45,4,41,1785
3,1689,48,7,41,1786
3,2901,56,15,41,1787
1,785,50,9,41,1788
5,1657,44,4,40,1789
1,1005,43,3,40,1790
2,914,57,17,40,1791
2,471,47,7,40,1792
3,3371,59,19,40,1793
5,1866,41,1,40,1794
1,328,46,6,40,1795
2,327,45,5,40,1796
1,1428,46,6,40,1797
1,2105,43,3,40,1798
2,1199,45,5,40,1799
5,2699,53,13,40,1800
1,1281,79,39,40,1801
5,282,41,1,40,1802
3,1471,59,19,40,1803
4,395,60,20,40,1804
4,1199,60,20,40,1805
1,2065,55,15,40,1806
5,73,44,4,40,1807
5,1115,53,13,40,1808
1,181,79,39,40,1809
2,1343,47,7,40,1810
1,1989,44,4,40,1811
1,965,55,15,40,1812
2,42,57,17,40,1813
1,889,44,4,40,1814
5,405,110,71,39,1815
5,275,77,38,39,1816
3,1641,76,37,39,1817
1,2030,40,1,39,1818
5,2007,52,13,39,1819
3,1747,45,6,39,1820
5,423,52,13,39,1821
5,1989,110,71,39,1822
5,1149,45,6,39,1823
3,3538,44,5,39,1824
3,1638,44,5,39,1825
5,1484,211,172,39,1826
3,1234,42,3,39,1827
3,3258,40,1,39,1828
1,1937,52,13,39,1829
3,3377,40,1,39,1830
5,3068,211,172,39,1831
3,3134,42,3,39,1832
1,837,52,13,39,1833
3,1358,40,1,39,1834
1,930,40,1,39,1835
5,1859,77,38,39,1836
3,1477,40,1,39,1837
5,2931,40,1,39,1838
5,1347,40,1,39,1839
3,3647,45,6,39,1840
3,3541,76,37,39,1841
5,2733,45,6,39,1842
3,17,51,13,38,1843
5,2389,54,16,38,1844
3,1917,51,13,38,1845
3,997,50,12,38,1846
5,1021,50,12,38,1847
1,1947,39,1,38,1848
5,2056,44,6,38,1849
3,57,85,47,38,1850
3,1957,85,47,38,1851
3,1998,65,27,38,1852
4,1335,39,1,38,1853
5,1713,53,15,38,1854
1,103,40,2,38,1855
4,429,42,4,38,1856
5,129,53,15,38,1857
3,2897,50,12,38,1858
5,527,68,30,38,1859
4,531,39,1,38,1860
5,74,39,1,38,1861
1,847,39,1,38,1862
5,1307,52,14,38,1863
1,1203,40,2,38,1864
5,1658,39,1,38,1865
5,805,54,16,38,1866
5,472,44,6,38,1867
1,304,42,4,38,1868
3,98,65,27,38,1869
5,2891,52,14,38,1870
4,1233,42,4,38,1871
1,1404,42,4,38,1872
5,2111,68,30,38,1873
5,2605,50,12,38,1874
5,1291,38,1,37,1875
3,2750,40,3,37,1876
3,1779,47,10,37,1877
3,1416,53,16,37,1878
1,893,46,9,37,1879
5,2875,38,1,37,1880
4,793,41,4,37,1881
5,841,38,1,37,1882
5,463,148,111,37,1883
3,3158,129,92,37,1884
5,2047,148,111,37,1885
5,2655,39,2,37,1886
3,1258,129,92,37,1887
5,2425,38,1,37,1888
3,3679,47,10,37,1889
1,1993,46,9,37,1890
5,1071,39,2,37,1891
3,850,40,3,37,1892
3,3316,53,16,37,1893
4,1597,41,4,37,1894
3,3172,38,2,36,1895
3,1953,43,7,36,1896
3,1272,38,2,36,1897
2,665,44,8,36,1898
4,1328,38,2,36,1899
2,994,66,30,36,1900
2,122,66,30,36,1901
2,1537,44,8,36,1902
3,2879,37,1,36,1903
3,3535,48,12,36,1904
5,734,37,1,36,1905
4,524,38,2,36,1906
4,479,66,30,36,1907
4,1283,66,30,36,1908
5,1297,49,13,36,1909
5,1087,40,4,36,1910
3,134,91,55,36,1911
3,2034,91,55,36,1912
3,1635,48,12,36,1913
3,979,37,1,36,1914
3,53,43,7,36,1915
1,1439,39,3,36,1916
1,260,37,1,36,1917
5,2881,49,13,36,1918
1,339,39,3,36,1919
1,317,42,6,36,1920
5,2671,40,4,36,1921
1,375,58,22,36,1922
1,1360,37,1,36,1923
1,1417,42,6,36,1924
5,2318,37,1,36,1925
1,1475,58,22,36,1926
2,97,71,36,35,1927
5,2608,44,9,35,1928
5,2600,38,3,35,1929
3,3639,37,2,35,1930
3,1209,38,3,35,1931
5,427,47,12,35,1932
2,1075,52,17,35,1933
1,348,38,3,35,1934
3,1064,58,23,35,1935
4,513,50,15,35,1936
5,225,37,2,35,1937
1,1448,38,3,35,1938
3,550,42,7,35,1939
3,1595,52,17,35,1940
3,1946,36,1,35,1941
3,1739,37,2,35,1942
1,1652,38,3,35,1943
3,2964,58,23,35,1944
2,969,71,36,35,1945
3,2450,42,7,35,1946
5,1016,38,3,35,1947
3,3480,37,2,35,1948
5,2011,47,12,35,1949
3,1580,37,2,35,1950
5,1024,44,9,35,1951
4,1317,50,15,35,1952
3,46,36,1,35,1953
5,1700,39,4,35,1954
5,1809,37,2,35,1955
3,3495,52,17,35,1956
5,116,39,4,35,1957
3,3109,38,3,35,1958
2,203,52,17,35,1959
1,552,38,3,35,1960
3,3175,40,6,34,1961
2,70,35,1,34,1962
2,576,38,4,34,1963
2,1259,51,17,34,1964
5,627,61,27,34,1965
3,1361,41,7,34,1966
2,1587,35,1,34,1967
4,1273,54,20,34,1968
3,1275,40,6,34,1969
4,1311,46,12,34,1970
2,1448,38,4,34,1971
4,469,54,20,34,1972
4,507,46,12,34,1973
2,195,39,5,34,1974
3,3261,41,7,34,1975
2,715,35,1,34,1976
1,13,35,1,34,1977
4,204,39,5,34,1978
5,2177,52,18,34,1979
4,1008,39,5,34,1980
4,179,46,12,34,1981
2,1067,39,5,34,1982
4,983,46,12,34,1983
5,593,52,18,34,1984
5,2211,61,27,34,1985
2,387,51,17,34,1986
1,1113,35,1,34,1987
2,942,35,1,34,1988
5,1417,56,23,33,1989
4,1602,60,27,33,1990
3,2423,36,3,33,1991
5,2838,36,3,33,1992
2,86,34,1,33,1993
5,1027,66,33,33,1994
5,3083,49,16,33,1995
5,1762,43,10,33,1996
5,3001,56,23,33,1997
1,158,40,7,33,1998
5,2611,66,33,33,1999
1,1183,35,2,33,2000
5,178,43,10,33,2001
3,429,40,7,33,2002
5,1884,51,18,33,2003
1,1258,40,7,33,2004
5,1254,36,3,33,2005
3,2329,40,7,33,2006
3,523,36,3,33,2007
1,83,35,2,33,2008
5,300,51,18,33,2009
1,1380,35,2,33,2010
1,280,35,2,33,2011
5,1499,49,16,33,2012
2,958,34,1,33,2013
4,798,60,27,33,2014
1,481,95,63,32,2015
3,168,48,16,32,2016
5,303,50,18,32,2017
1,1581,95,63,32,2018
5,1887,50,18,32,2019
4,694,36,4,32,2020
1,1686,36,4,32,2021
1,586,36,4,32,2022
3,3193,96,64,32,2023
3,1293,96,64,32,2024
4,1010,34,2,32,2025
5,847,38,6,32,2026
5,2431,38,6,32,2027
4,206,34,2,32,2028
4,900,60,28,32,2029
1,1192,37,5,32,2030
3,2128,36,4,32,2031
3,2068,48,16,32,2032
5,1170,62,30,32,2033
1,92,37,5,32,2034
5,2754,62,30,32,2035
1,2025,34,2,32,2036
4,96,60,28,32,2037
1,925,34,2,32,2038
5,2628,37,5,32,2039
5,1494,33,1,32,2040
5,1044,37,5,32,2041
3,228,36,4,32,2042
4,1498,36,4,32,2043
5,3078,33,1,32,2044
1,2094,74,43,31,2045
1,799,44,13,31,2046
3,906,38,7,31,2047
5,859,38,7,31,2048
2,441,32,1,31,2049
5,253,36,5,31,2050
3,2806,38,7,31,2051
3,232,42,11,31,2052
5,845,56,25,31,2053
5,673,47,16,31,2054
3,305,40,9,31,2055
3,980,37,6,31,2056
5,1623,38,7,31,2057
3,2880,37,6,31,2058
2,257,35,4,31,2059
1,994,74,43,31,2060
2,563,37,6,31,2061
4,1394,36,5,31,2062
2,1129,35,4,31,2063
3,2205,40,9,31,2064
1,1899,44,13,31,2065
4,590,36,5,31,2066
2,1435,37,6,31,2067
5,2257,47,16,31,2068
5,39,38,7,31,2069
3,2132,42,11,31,2070
5,2429,56,25,31,2071
2,1313,32,1,31,2072
5,1837,36,5,31,2073
5,2443,38,7,31,2074
5,1255,42,12,30,2075
3,1257,65,35,30,2076
5,2340,45,15,30,2077
1,2154,45,15,30,2078
5,1191,48,18,30,2079
1,1054,45,15,30,2080
5,1583,36,6,30,2081
5,756,45,15,30,2082
3,1709,31,1,30,2083
1,731,33,3,30,2084
3,3724,34,4,30,2085
1,722,32,2,30,2086
3,3685,106,76,30,2087
1,1831,33,3,30,2088
3,3358,50,20,30,2089
3,3609,31,1,30,2090
3,2955,54,24,30,2091
5,187,38,8,30,2092
3,1785,106,76,30,2093
1,1822,32,2,30,2094
5,3167,36,6,30,2095
5,2775,48,18,30,2096
5,1977,31,1,30,2097
4,195,31,1,30,2098
3,1447,32,2,30,2099
5,393,31,1,30,2100
3,2665,46,16,30,2101
3,3347,32,2,30,2102
4,999,31,1,30,2103
3,1055,54,24,30,2104
3,1366,50,20,30,2105
3,1331,43,13,30,2106
